Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),Auto-AddedZeroLengthBoatTailFX(N),Auto-AddedZeroLengthBoatTailFY(N),Auto-AddedZeroLengthBoatTailFZ(N),Auto-AddedZeroLengthBoatTailMX(Nm),Auto-AddedZeroLengthBoatTailMY(Nm),Auto-AddedZeroLengthBoatTailMZ(Nm),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),RollAngle(deg),Sustainer.AltimeterMassFX(N),Sustainer.AltimeterMassFY(N),Sustainer.AltimeterMassFZ(N),Sustainer.AltimeterMassMX(Nm),Sustainer.AltimeterMassMY(Nm),Sustainer.AltimeterMassMZ(Nm),Sustainer.GeneralMassFX(N),Sustainer.GeneralMassFY(N),Sustainer.GeneralMassFZ(N),Sustainer.GeneralMassMX(Nm),Sustainer.GeneralMassMY(Nm),Sustainer.GeneralMassMZ(Nm),Sustainer.MotorFX(N),Sustainer.MotorFY(N),Sustainer.MotorFZ(N),Sustainer.MotorMX(Nm),Sustainer.MotorMY(Nm),Sustainer.MotorMZ(Nm),Sustainer.NoseconeFX(N),Sustainer.NoseconeFY(N),Sustainer.NoseconeFZ(N),Sustainer.NoseconeMX(Nm),Sustainer.NoseconeMY(Nm),Sustainer.NoseconeMZ(Nm),Sustainer.TailFinsFX(N),Sustainer.TailFinsFY(N),Sustainer.TailFinsFZ(N),Sustainer.TailFinsMX(Nm),Sustainer.TailFinsMY(Nm),Sustainer.TailFinsMZ(Nm),Sustainer.UpperBodyTubeFX(N),Sustainer.UpperBodyTubeFY(N),Sustainer.UpperBodyTubeFZ(N),Sustainer.UpperBodyTubeMX(Nm),Sustainer.UpperBodyTubeMY(Nm),Sustainer.UpperBodyTubeMZ(Nm),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s),WindX(m/s),WindY(m/s),WindZ(m/s)
4.6399999999999455,0.2697858839481526,0.004994884824720234,-0.00024048851520636625,-0.07289258690889693,-6.5280023847938894e-06,-0.00020789637887368314,0.0004125672247748163,1.2075225915829926,-0.020427529734449335,-0.06316795667383455,-54.28506995307256,0.0,0.0,-0.014470543876564922,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41343171271066437,-0.11371736975020895,0.0339684636808701,-0.8517492206755178,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.051113157344055256,0.087576,-0.9940965159407119,0.014173958088227006,0.06770095380837894,-2.0406023610123136,1.1180461877558274,149.4274327775251,175.92181877331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011292828020785558,-8.051575839127171e-05,-0.008266935307505203,0.0,0.0,2.4379569469105355e-06,0.0038065370045614424,-0.00015576153114480975,-0.011356279368225846,-1.1406029524159856e-05,-5.2179268956698855e-05,0.0003846040387436669,5.906501808023565e-05,-4.2112256702847875e-06,-0.03879882835660096,1.3453547117138437e-08,1.286467321782266e-07,2.5525229084238887e-05,-0.10872248492548872,0.03372797516566373,-0.9246418075844147,1175558.5200624028,-0.45877784665521876,0.2847836923279703,17.18522287595089,2.0,0.0,0.0
4.644999999999945,0.273937030944706,0.004900877992358055,0.0011633132040906914,-0.07246905812114977,5.269901348308256e-05,-0.00020152186155122579,0.0004121762109830169,1.2075125973681518,-0.00337528517328832,-0.06901357932220697,-54.150415177469654,0.0,0.0,-0.014382469205347989,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41318590261381327,-0.11893870696551767,0.002286332399899121,-0.8517103664987618,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05095789079531462,0.087576,-0.9962544074398852,0.00492138191124436,0.06915690198304965,-2.04289625024559,1.1194701062174672,149.51335889190486,191.91023292808336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001117986959711154,0.00023580535021324082,-0.008216775079797924,0.0,0.0,2.4245055865113173e-06,0.003723517097028273,0.0009149847277707683,-0.011281540601149722,3.5659903875543545e-06,-5.363554838596327e-05,0.0003843509311537925,5.9373935618628175e-05,1.2523126106682217e-05,-0.03858827323485415,3.673012871218278e-10,1.535573509449992e-07,2.540077424271306e-05,-0.11403782897315962,0.0034496456039898125,-0.9241794246199115,1171978.4561916708,-0.45792698224334005,0.2847479286778269,17.13204031690382,2.0,0.0,0.0
4.644999999999945,0.2707481392129617,0.004887444793336981,0.0010551628066724935,-0.07246890607924851,4.602811831578249e-05,-0.00020406604534713906,0.0004121803559332563,1.2075126282968298,-0.0017491378197159527,-0.0643952175218,-54.15054279757913,0.0,0.0,-0.014382433456284307,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4136796741812212,-0.11897151097112305,0.0022981382480069153,-0.8517057531760818,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05095796203887024,0.087576,-0.9962705487422824,0.004905767760512329,0.06917740099723585,-2.0428919959235303,1.1194699273992166,149.51309297910962,191.01951026924615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011084652419045466,0.00021585555675216042,-0.008216754584570283,0.0,0.0,2.4245147596116714e-06,0.0037207965724811278,0.0008279770621613966,-0.011281552650692389,2.3724842322514122e-06,-5.338657657715664e-05,0.00038435497843283004,5.818297895130635e-05,1.1330187758936487e-05,-0.03858816538770154,9.863920841078061e-11,1.3369302412672763e-07,2.5400862740814567e-05,-0.11408406617778606,0.003353301054679409,-0.9241746592553303,1171980.1227792634,-0.45792730181087477,0.28475098894004536,17.132064724535155,2.0,0.0,0.0
4.649999999999945,0.2769282389489151,0.004501312001691443,0.0023605033255697937,-0.07204699549800786,0.00010144082641517973,-0.00018660066842721612,0.00041178813015364145,1.2075026650454381,0.014419517018790046,-0.0647541945081807,-54.016012936406185,0.0,0.0,-0.014294724851827463,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4136258031132383,-0.11548841124635609,-0.029656298824467124,-0.8516719338392046,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05080277440040328,0.087576,-0.9802169562502673,-0.004479114123418625,0.06934815423121084,-2.0451816340304223,1.120893697645228,149.59875342477045,206.38805104467633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010284081787462062,0.0005102389580841053,-0.008166801036543003,0.0,0.0,2.4111096798667283e-06,0.003417690856105847,0.0018228707632193272,-0.011207105223327369,1.6834657145903718e-05,-5.161594207422123e-05,0.0003841002520055901,5.521296683939039e-05,2.7393604266361185e-05,-0.03837836438631003,-6.703465251838727e-09,1.3518663113955671e-07,2.5276768468184655e-05,-0.11098709924466464,-0.02729579549889733,-0.9237189293372124,1168401.9569073222,-0.4570791985242476,0.28470716838641336,17.078906475019075,2.0,0.0,0.0
4.649999999999945,0.2755479251465076,0.004452419570790318,0.002382854964958778,-0.07204683885436676,0.00010213297303721163,-0.00018379974072969737,0.0004117882694975303,1.2075026650549197,0.015179258725826372,-0.06526964174114873,-54.0160144211032,0.0,0.0,-0.014294691345707725,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4134761535731064,-0.11552176925375962,-0.029635224834318585,-0.8516681433276241,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05080277419094227,0.087576,-0.9802156966041382,-0.004463373543958874,0.06936505674630913,-2.04518163703446,1.1208936689157443,149.59875334324818,206.85561133631478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010191051795116265,0.0005160292153114954,-0.008166781894178675,0.0,0.0,2.4111097362956647e-06,0.0033788735924128576,0.0018392593676050187,-0.011207091150766265,1.7155290472502047e-05,-5.1119605169475895e-05,0.00038410039067858373,5.444079886583401e-05,2.756638204226375e-05,-0.0383782744637141,-7.428464658519472e-09,1.3734738413041277e-07,2.5276769082650907e-05,-0.1110693496829693,-0.027252369869359805,-0.9237149821819909,1168401.9520985493,-0.4570770440860272,0.28471191580642957,17.078906633951693,2.0,0.0,0.0
4.654999999999945,0.2797745495999422,0.0036476995669115007,0.003543919550278183,-0.07162609739881172,0.00014988050542943227,-0.00014779413302393467,0.00041139522984134247,1.2074927327949396,0.03288318035888882,-0.061479697812467426,-53.881613882971834,0.0,0.0,-0.014207252795246188,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4132224154172747,-0.1036930071766409,-0.05948429380626148,-0.8516287286630937,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05064766497130909,0.087576,-0.9463298426027648,-0.013768290841362708,0.06829911993518928,-2.0474670222548905,1.1223172284947764,149.68414787641794,222.75958480977545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008463548321758726,0.0007826249667535174,-0.00811698019365012,0.0,0.0,2.397751055551323e-06,0.0027554387860370855,0.0027188453173207718,-0.011132893759284298,3.080918321095863e-05,-4.46428682586594e-05,0.000383844441828127,4.590594869854255e-05,4.244926620389387e-05,-0.038168970650631115,-3.486117262257166e-08,1.218590563362899e-07,2.515303695766416e-05,-0.1000453076097294,-0.0559403742559833,-0.9232548260619055,1164825.6727477852,-0.4562272391384647,0.2846763321763469,17.025772873418344,2.0,0.0,0.0
4.654999999999945,0.2765851018696282,0.003691696271026073,0.0034450581774925,-0.0716259402949722,0.00014550557328184158,-0.00015338336126353286,0.0004113994032038255,1.2074927636948483,0.031898723529886513,-0.056686533079652435,-53.88174216428826,0.0,0.0,-0.01420721585755231,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4137117140513866,-0.10372717285608488,-0.05949114377259268,-0.8516240895950214,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.0506477357522328,0.087576,-0.946435447990333,-0.013788946211238879,0.06831469696907638,-2.0474627732301527,1.122317050576626,149.68388220761526,221.88102435350288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008484737654847035,0.0007607848927255267,-0.008116959020308675,0.0,0.0,2.397760183695412e-06,0.002797726263603045,0.0026434790316615876,-0.011132905803645031,2.9666360619899665e-05,-4.504410803671913e-05,0.00038384851783819583,4.5496241938324314e-05,4.079425310538572e-05,-0.03816885961346619,-3.2805071035109245e-08,1.0359866680489688e-07,2.5153125181934268e-05,-0.1000354765850588,-0.05604608559510018,-0.9232500298899936,1164827.3284735493,-0.45622757639196954,0.28467934223476643,17.025797122351424,2.0,0.0,0.0
4.659999999999945,0.2828537750619213,0.0026855335443210114,0.004372285738523395,-0.07120681587173439,0.0001843005443082985,-0.00010971511332352971,0.0004110051719421094,1.2074828623689515,0.04603430625457074,-0.048648890916178515,-53.74746718324728,0.0,0.0,-0.01412014301744047,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4136398133801329,-0.08433016185604024,-0.08511994744946133,-0.851589743582599,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05049270511504838,0.087576,-0.8955108860671034,-0.022879916293517565,0.06598104411137835,-2.04974391279838,1.123740462338092,149.7690113144717,237.17952739032432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006278077825202348,0.0009734029659009262,-0.008067363839156237,0.0,0.0,2.3844476337166317e-06,0.002023298940927277,0.0033455046997825956,-0.011058998427170369,4.124099243542477e-05,-3.605096485214612e-05,0.0003835909715038934,3.442682087349974e-05,5.337807283987352e-05,-0.037960310587967304,-6.832096902934452e-08,7.630213671805721e-08,2.502975280449936e-05,-0.08164462831171923,-0.08074766171093793,-0.9227965594543334,1161252.9389592672,-0.45538050864212015,0.28463573075120563,16.972687517433744,2.0,0.0,0.0
4.659999999999945,0.28146261101567815,0.002632737751863347,0.0043662771232456776,-0.07120665649838712,0.00018345929623705671,-0.00010699211952657108,0.0004110053125759333,1.207482862378371,0.04694564299320325,-0.0486978931595686,-53.74746867500008,0.0,0.0,-0.014120108959688328,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.413493187791657,-0.08436960452943112,-0.08511910789757399,-0.8515859206972877,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05049270490401499,0.087576,-0.89550947242206,-0.022869311691910883,0.0660015605808379,-2.0497439156741084,1.1237404339080441,149.7690112334864,237.63588157461436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006169854021957344,0.0009735605392236728,-0.008067344380899783,0.0,0.0,2.384447690028184e-06,0.0019820853927157533,0.003339592440975142,-0.011058984095540764,4.125995896505081e-05,-3.546757431191267e-05,0.0003835911114673018,3.366695695185925e-05,5.312414304686263e-05,-0.03796021906225824,-7.10528325280452e-08,7.645592682037309e-08,2.5029753418603266e-05,-0.08173686677756778,-0.08075283077432831,-0.9227925771956748,1161252.9341142979,-0.4553783864226496,0.2846404619779843,16.972687672677722,2.0,0.0,0.0
4.664999999999945,0.2857671664851622,0.001341727240442956,0.004955771360740725,-0.07078869719715881,0.00020624980487176438,-5.1330992923468555e-05,0.00041061020407665906,1.2074729920143366,0.06025867579426497,-0.03631153801101171,-53.61332368040745,0.0,0.0,-0.01403330441218814,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4132319247359499,-0.05891913948376693,-0.10469043869705759,-0.8515459357379092,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.050337752355871214,0.087576,-0.8285457036583029,-0.03155648453418343,0.06250307333519271,-2.0520208076062216,1.125163636217934,149.85387467184978,253.45563591940265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003311862566542296,0.0011148953011128303,-0.008017900081956093,0.0,0.0,2.37118138887005e-06,0.000992192810044062,0.003779109327823908,-0.010985328929614627,4.9740350813486626e-05,-2.2864230432221227e-05,0.0003833322803212827,1.8348173744664392e-05,6.176673180398677e-05,-0.03775216377339996,-1.1706482749990125e-07,4.2508575412461735e-08,2.4906742366506292e-05,-0.057577412243323974,-0.09973466733631686,-0.922334632935068,1157680.4229140843,-0.4545296730556392,0.2846050375385288,16.919602393302586,2.0,0.0,0.0
4.664999999999945,0.28257718939301457,0.0014296882642388586,0.004893962756193316,-0.07078853465558975,0.00020537327976213513,-5.832708343907149e-05,0.0004106144130378196,1.207473022885663,0.05695778803675673,-0.03270355718888056,-53.613452636958314,0.0,0.0,-0.014033266281910976,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41371615072882206,-0.05894489278185121,-0.10471388356014458,-0.8515412708446801,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05033782267481059,0.087576,-0.8287324284947177,-0.03158066425128186,0.06251255710688573,-2.052016564039387,1.1251634590957367,149.8536092454529,252.58912932623255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003441249738249832,0.001097374457165806,-0.00801787822816233,0.0,0.0,2.3711904726424334e-06,0.0010667111119895183,0.0037364708979715114,-0.010985340620201263,4.8970091894929404e-05,-2.378973110986809e-05,0.00038333639224284895,1.8852178424357064e-05,6.011740105599925e-05,-0.03775204952531518,-1.0459080446956834e-07,3.448079422775073e-08,2.490683032232821e-05,-0.05751520451761235,-0.09981992080395126,-0.9223298055002699,1157682.0677940522,-0.45453001665423975,0.28460806095099045,16.919626484324112,2.0,0.0,0.0
4.669999999999945,0.288936830450291,8.390421559457358e-05,0.005179588040589895,-0.07037219697519233,0.00021657414779903796,-5.769933117246237e-07,0.00041021801392226987,1.207463183426538,0.0650421986244551,-0.018492379075417308,-53.47943385145294,0.0,0.0,-0.013946827106151843,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41364717974324333,-0.029173984668642662,-0.1168235560084637,-0.8515063886117185,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05018294838519096,0.087576,-0.7470924396225529,-0.0397280006226209,0.05785422938856272,-2.054289215840651,1.126586514517554,149.93820749832963,267.81749503791843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.450771861706011e-05,0.0011678648906654303,-0.007968640298011944,0.0,0.0,2.357970152801601e-06,3.690335846848102e-05,0.003946304183894854,-0.01091197983127263,5.437934018846221e-05,-1.0081143447904922e-05,0.00038307586557003424,2.4931385090324483e-06,6.541896602961131e-05,-0.03754474973975591,-1.3638737190936278e-07,1.102476419379726e-08,2.4784178199434018e-05,-0.02909008045304809,-0.1116439679678738,-0.9218785855869108,1154111.43836003,-0.45368400794288205,0.2845646938857926,16.86656520726803,2.0,0.0,0.0
4.669999999999945,0.28753485793198597,4.220030244338297e-05,0.0051477140984042755,-0.07037203516791307,0.00021448251382118932,1.3033127358188268e-06,0.000410218149889341,1.207463183435895,0.06584442459249357,-0.018068661906985205,-53.47943536559632,0.0,0.0,-0.013946792489281878,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4135040470530107,-0.029208251569158808,-0.11684309340748866,-0.8515025331904531,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05018294817199,0.087576,-0.7470909758897097,-0.039723284822020755,0.057876835747666534,-2.054289218630417,1.1265864861627821,149.9382074178784,268.2628495017084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525686098527498e-05,0.0011625074051981002,-0.007968620519568566,0.0,0.0,2.357970209641829e-06,4.97808046763546e-06,0.003920403796933985,-0.010911965572981845,5.409976402429709e-05,-9.577792459954022e-06,0.000383076000859661,1.9653609904725334e-06,6.48028962721899e-05,-0.03754465658608078,-1.3977250473175472e-07,1.052532991350607e-08,2.4784178820038148e-05,-0.029166051266715426,-0.11169537930908438,-0.9218745683583662,1154111.4334651777,-0.45368190336197095,0.2845694040721707,16.866565360787284,2.0,0.0,0.0
4.674999999999945,0.2919197633691896,-0.0013756057551159147,0.0049985320704495585,-0.06995686024031027,0.00020589174188642007,6.118201003243453e-05,0.0004098207778509727,1.2074533749092746,0.07099083907378673,-0.0005450670375279285,-53.345547287231064,0.0,0.0,-0.01386061984316771,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41326512533108384,0.002663516168579249,-0.12069539178971694,-0.8514619682590086,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05002815164363198,0.087576,-0.6523021772850196,-0.04717664175296615,0.05220731470759911,-2.056557628147227,1.128009333183143,150.02254024468235,283.99852716523947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00028386439517490196,0.001138642595345951,-0.007919532504940398,0.0,0.0,2.3447959908889565e-06,-0.0010756762925504886,0.0037954489523086186,-0.010838860822477816,5.501188681418982e-05,5.640145774092881e-06,0.0003828140946355639,-1.6065067390524113e-05,6.44405227949888e-05,-0.03733784706972435,-1.6247435631045597e-07,9.578114950049182e-12,2.466188722451984e-05,0.0012879104134633343,-0.11569685971926738,-0.9214188284993188,1150542.674186749,-0.45283425122982485,0.2845342152915555,16.813528252557933,2.0,0.0,0.0
4.674999999999945,0.28872905939592314,-0.0012691220914512816,0.004990393208652742,-0.06995669144124123,0.00020869624596466603,5.4763019675260245e-05,0.0004098250414607987,1.2074534057522033,0.06631380925256673,0.0008715577918812917,-53.34567698256178,0.0,0.0,-0.013860580509697918,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.41374377429835935,0.002653420276862363,-0.12072870278464548,-0.8514572773293207,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.05002822149933141,0.087576,-0.6525560488376758,-0.047202580951137996,0.05220998930930417,-2.056553389886566,1.12800915723924,150.02227505914118,283.14400603623324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002639355673408275,0.001130262382204756,-0.0079195099645552,0.0,0.0,2.3448050329516627e-06,-0.0009904125754294946,0.003796863724560392,-0.01083887139493602,5.48233708860845e-05,4.460087844178683e-06,0.00038281826148847036,-1.4773948680959513e-05,6.326710188759419e-05,-0.03733772957205209,-1.4177125012619453e-07,-2.4489087181088283e-11,2.466197493937671e-05,0.0013842981854110814,-0.11573830957599274,-0.921413968770562,1150544.3081931733,-0.452834537119224,0.2845372381122961,16.813552194810907,2.0,0.0,0.0
4.679999999999945,0.2951817501834831,-0.00258015879284074,0.004551064157096406,-0.06954313820669698,0.00018902629222276103,0.00011053219840735071,0.0004094263765437848,1.207443628101497,0.06603998374849912,0.017308685303485716,-53.21191581639086,0.0,0.0,-0.013774772906517138,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4136952323794972,0.034441679040530894,-0.11600224944309315,-0.8514218491834489,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.04987350290765674,0.087576,-0.5464346142331327,-0.05383321128225019,0.045569037957539214,-2.0588175640016093,1.1294318585439052,150.1063429398265,298.30210205992466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000559115756885825,0.0010382993874559195,-0.007870628173293792,0.0,0.0,2.331676648219371e-06,-0.0019890467681313055,0.0034533464741033186,-0.010766060824666234,5.2516470239766685e-05,1.9072636029298954e-05,0.00038255465841956194,-3.199626782360953e-05,5.941829553716801e-05,-0.03713167630221982,-1.406017143664963e-07,-9.658392813447507e-09,2.454004147600352e-05,0.03186152024769015,-0.11145118528599673,-0.9209649873901459,1146977.4226608556,-0.4519895007624489,0.2844941807361632,16.7605389437646,2.0,0.0,0.0
4.679999999999945,0.2937690680793637,-0.0025994394852621007,0.004502943350247966,-0.06954297368376072,0.00018630443275740905,0.00011106946966801186,0.00040942651277897337,1.2074436281107952,0.06650974393152709,0.01807846060057981,-53.21191734861675,0.0,0.0,-0.013774737724880581,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4135557748762776,0.0344222257758051,-0.11603655621067643,-0.8514179610469792,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.049873502692503936,0.087576,-0.5464332076319094,-0.053834697386888355,0.04559208064204993,-2.058817566931788,1.1294318303154756,150.10634285987723,298.7366675457612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005642612726610551,0.0010290802696421807,-0.007870608071417075,0.0,0.0,2.331676705398549e-06,-0.0020030420203920704,0.0034152542003831115,-0.010766046387053009,5.2024630833873625e-05,1.9357966876834365e-05,0.0003825547939724698,-3.213619220897499e-05,5.8608880222673225e-05,-0.03713158150041006,-1.4260910430869444e-07,-1.0536578202956812e-08,2.4540042101105007e-05,0.031822786290543,-0.11153361286042847,-0.9209609347307399,1146977.417721085,-0.4519874189458044,0.2844988551350638,16.76053909512323,2.0,0.0,0.0
4.6849999999999445,0.2982363556475022,-0.0037513350727320953,0.0036532970670424473,-0.06913057191055459,0.0001485455789137767,0.00015855070737015077,0.00040902696535279883,1.2074338813634267,0.062016849846050125,0.03586367474188844,-53.07828764685306,0.0,0.0,-0.013689194885064504,0.0,0.0,0.0,0.0,0.0,-0.3718433384945648,-0.4133274934847233,0.06383424875070265,-0.10317267235979215,-0.8513768060332382,0.003170465997946481,0.003170465997946481,1.5319442735230977e-05,0.049718861537050366,0.087576,-0.43090867052115,-0.05953447256455568,0.038162468004417145,-2.061077504026517,1.1308543245911509,150.19014555535284,314.38843912852735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008282890523913168,0.00084616240875621,-0.007821875226609409,0.0,0.0,2.318594275521095e-06,-0.0028751553899900857,0.002758210612969687,-0.010693486787160356,4.507715390622776e-05,3.2982042179243886e-05,0.00038228990269569517,-4.789063035069289e-05,4.892404531655061e-05,-0.03692601501172032,-1.2399169580037392e-07,-4.146510497495262e-08,2.4418468381582562e-05,0.060082913677970556,-0.0995193752927497,-0.9205073779437928,1143412.394251162,-0.4511407012383568,0.28446391072688426,16.707549862979096,2.0,0.0,0.0
